date,n1,n2,n3,n4,n5
2019-01-17 10:00:00,-0.675,-0.502,-0.132,1.081,0.355
2019-01-17 11:00:00,0.637,-0.487,0.286,1.175,-0.325
2019-01-17 12:00:00,-0.761,-0.482,0.315,0.026,-1.418
2019-01-17 13:00:00,0.889,0.956,-0.217,0.751,-1.223
2019-01-17 14:00:00,1.487,0.305,-1.797,-0.712,0.019
2019-01-17 15:00:00,-1.532,-0.203,1.377,-0.772,0.057
2019-01-17 16:00:00,-0.092,-1.033,0.473,-0.078,2.082
2019-01-17 17:00:00,0.795,-0.296,0.162,-1.205,-1.37
2019-01-17 18:00:00,0.245,1.183,-0.524,-0.252,-0.668
2019-01-17 19:00:00,0.136,-0.351,0.784,-1.486,-0.477
2019-01-17 20:00:00,0.646,0.249,-0.321,0.385,-1.037
2019-01-17 21:00:00,0.647,-0.354,-0.445,0.292,0.526
2019-01-17 22:00:00,0.275,0.575,0.468,-0.173,-0.621
2019-01-17 23:00:00,0.836,-0.777,-0.764,-1.0,0.608
2019-01-18 00:00:00,0.47,0.222,0.584,-0.229,-1.268
2019-01-18 01:00:00,0.892,-1.416,-0.452,-0.58,-0.484
2019-01-18 02:00:00,-1.09,0.056,-0.308,0.726,-0.77
2019-01-18 03:00:00,2.001,-0.107,1.461,0.279,1.511
2019-01-18 04:00:00,-0.777,0.912,1.428,-0.537,1.441
2019-01-18 05:00:00,0.032,-0.923,1.481,0.215,0.684
2019-01-18 06:00:00,-0.142,-0.389,-0.476,0.135,0.166
2019-01-18 07:00:00,2.329,0.208,0.105,0.272,0.094
2019-01-18 08:00:00,1.297,-1.055,-0.119,-0.222,-0.346
2019-01-18 09:00:00,0.682,-1.204,0.519,-0.203,0.337
2019-01-18 10:00:00,0.36,-1.999,-0.053,3.569,0.607
2019-01-18 11:00:00,-0.132,-0.033,-0.006,1.067,0.662
2019-01-18 12:00:00,1.367,0.762,0.333,1.148,0.003
2019-01-18 13:00:00,-0.575,-1.078,-0.657,0.39,-1.359
2019-01-18 14:00:00,-0.116,-0.534,1.257,-0.23,-2.018
2019-01-18 15:00:00,0.157,-1.23,-1.038,-0.079,-0.542
2019-01-18 16:00:00,1.164,1.683,-0.796,-0.07,-0.886
2019-01-18 17:00:00,2.234,0.125,-1.365,-0.164,-1.012
2019-01-18 18:00:00,-0.973,0.697,0.753,1.601,0.487
2019-01-18 19:00:00,0.06,-2.875,-0.017,-1.997,1.947
2019-01-18 20:00:00,0.652,2.985,-0.114,-2.083,0.949
2019-01-18 21:00:00,-0.999,1.035,0.976,0.593,0.137
2019-01-18 22:00:00,0.057,-0.001,0.441,0.493,-0.146
2019-01-18 23:00:00,0.143,-0.465,0.23,-0.361,0.952
2019-01-19 00:00:00,0.255,-0.434,0.752,-0.594,-1.028
2019-01-19 01:00:00,0.439,0.355,-0.297,0.374,-0.2
2019-01-19 02:00:00,-1.156,1.545,-0.954,1.345,-0.43
2019-01-19 03:00:00,-0.447,-2.128,0.993,1.773,-0.932
2019-01-19 04:00:00,1.096,0.352,-0.227,0.606,1.89
2019-01-19 05:00:00,0.619,-2.156,1.019,1.424,0.702
2019-01-19 06:00:00,0.301,1.825,0.452,3.567,-0.935
2019-01-19 07:00:00,1.839,-0.229,-0.972,-0.571,-1.322
2019-01-19 08:00:00,-0.399,1.441,-1.283,-0.247,-0.37
2019-01-19 09:00:00,1.484,0.486,-0.278,-1.256,0.376
2019-01-19 10:00:00,0.427,-0.236,-1.211,-0.542,-0.15
2019-01-19 11:00:00,0.989,-0.904,1.007,-0.51,-0.329
2019-01-19 12:00:00,-0.291,-0.381,-0.116,0.972,-1.239
2019-01-19 13:00:00,0.256,0.304,-0.323,1.041,0.106
2019-01-19 14:00:00,0.81,-0.85,-2.086,-0.22,-0.696
2019-01-19 15:00:00,0.661,0.651,-0.929,1.38,0.394
2019-01-19 16:00:00,-0.084,-0.831,0.953,-0.762,-0.534
2019-01-19 17:00:00,0.206,0.76,-2.419,-0.772,-1.609
2019-01-19 18:00:00,1.196,-0.934,-0.329,-0.04,1.165
2019-01-19 19:00:00,0.012,1.303,-0.77,-0.639,0.097
2019-01-19 20:00:00,1.116,1.071,0.381,-0.005,-1.55
2019-01-19 21:00:00,0.874,0.158,-0.818,0.67,-0.714
2019-01-19 22:00:00,-2.158,-1.249,0.857,0.91,1.684
2019-01-19 23:00:00,1.415,-0.199,-0.112,0.388,-1.902
2019-01-20 00:00:00,1.644,0.969,-1.488,0.207,-0.706
2019-01-20 01:00:00,1.014,0.333,1.144,-0.556,0.465
2019-01-20 02:00:00,-1.046,-0.092,0.506,-0.734,1.406
2019-01-20 03:00:00,1.081,-0.281,-0.366,0.142,1.475
2019-01-20 04:00:00,0.969,-0.298,0.166,-1.72,0.216
2019-01-20 05:00:00,-1.267,-0.783,0.349,-0.941,0.236
2019-01-20 06:00:00,1.115,1.758,1.105,0.954,-0.046
2019-01-20 07:00:00,-0.03,0.053,-0.748,0.546,-1.915
2019-01-20 08:00:00,-0.451,1.057,-0.188,-0.339,1.244
2019-01-20 09:00:00,-0.816,-0.218,-0.846,0.425,-0.99
2019-01-20 10:00:00,-0.167,1.309,0.227,-0.443,0.451
2019-01-20 11:00:00,-2.013,-0.873,-1.776,1.046,0.82
2019-01-20 12:00:00,-0.951,0.747,-0.342,0.045,0.879
2019-01-20 13:00:00,-0.171,3.069,0.468,-0.289,0.838
2019-01-20 14:00:00,-0.669,0.252,0.278,0.109,-0.441
2019-01-20 15:00:00,0.566,-1.214,-0.32,1.215,-2.326
2019-01-20 16:00:00,-0.399,-0.137,1.55,0.375,0.051
2019-01-20 17:00:00,1.089,0.231,-0.3,-2.315,-0.101
2019-01-20 18:00:00,0.941,0.179,-0.359,1.085,0.8
2019-01-20 19:00:00,-0.764,-0.364,0.147,0.492,0.012
2019-01-20 20:00:00,0.062,0.208,-1.518,0.24,0.42
2019-01-20 21:00:00,0.027,-0.215,0.362,0.129,0.409
2019-01-20 22:00:00,-1.962,0.746,-0.784,0.882,-0.274
2019-01-20 23:00:00,0.825,-0.971,0.031,1.193,-0.344
2019-01-21 00:00:00,0.913,-1.429,-1.631,-0.32,0.301
2019-01-21 01:00:00,0.713,0.761,-0.667,0.24,-1.847
2019-01-21 02:00:00,0.712,-0.116,1.071,-1.14,0.581
2019-01-21 03:00:00,-0.287,-0.935,-0.257,0.693,-0.095
2019-01-21 04:00:00,0.85,0.396,-0.982,-0.047,-1.357
2019-01-21 05:00:00,1.629,-0.115,0.468,-0.283,-0.141
2019-01-21 06:00:00,1.766,-0.225,0.302,0.848,0.119
2019-01-21 07:00:00,-0.036,1.102,-0.321,-0.261,0.571
2019-01-21 08:00:00,0.473,-0.494,2.381,-0.858,0.937
2019-01-21 09:00:00,-1.018,-1.422,-1.26,0.23,0.216
2019-01-21 10:00:00,-0.046,-0.248,-0.597,-0.143,1.385
2019-01-21 11:00:00,-0.297,-1.143,0.614,-1.124,-0.795
2019-01-21 12:00:00,0.407,0.951,1.403,0.438,-2.112
2019-01-21 13:00:00,-0.418,0.363,1.175,1.28,1.291
2019-01-21 14:00:00,1.461,-0.621,0.47,1.719,0.18
2019-01-21 15:00:00,-1.79,-0.266,-0.223,-0.338,1.928
2019-01-21 16:00:00,-0.931,-1.274,0.576,-0.856,-0.685
2019-01-21 17:00:00,-0.891,-0.983,-1.49,1.778,-0.349
2019-01-21 18:00:00,-0.596,0.623,2.851,0.061,-0.156
2019-01-21 19:00:00,1.101,0.227,-0.743,-0.207,-1.367
2019-01-21 20:00:00,0.995,0.206,-0.52,0.483,1.908
2019-01-21 21:00:00,0.219,-0.904,0.155,-0.589,-0.372
2019-01-21 22:00:00,0.106,-0.677,0.161,-1.326,0.465
2019-01-21 23:00:00,1.154,1.059,1.132,-1.273,1.196
2019-01-22 00:00:00,-0.776,0.968,-0.016,-0.048,0.396
2019-01-22 01:00:00,-0.616,0.675,0.696,-1.09,0.255
2019-01-22 02:00:00,1.4,0.556,-0.818,-0.646,-1.073
2019-01-22 03:00:00,-1.094,1.415,0.497,0.511,0.73
2019-01-22 04:00:00,-1.462,-0.997,0.252,-0.177,-1.086
2019-01-22 05:00:00,0.185,-1.028,2.098,-0.665,-0.294
2019-01-22 06:00:00,0.698,0.544,1.518,-0.937,0.282
2019-01-22 07:00:00,-0.085,0.694,-1.0,-0.759,-0.015
2019-01-22 08:00:00,1.613,1.716,2.729,-0.662,0.329
2019-01-22 09:00:00,-0.437,-0.104,-0.235,0.538,-0.156
2019-01-22 10:00:00,0.088,-0.407,0.197,1.297,-1.793
2019-01-22 11:00:00,0.695,0.681,0.1,-0.521,1.738
2019-01-22 12:00:00,0.389,0.787,-0.901,0.989,0.449
2019-01-22 13:00:00,-0.125,0.08,1.923,0.25,-1.283
2019-01-22 14:00:00,0.994,1.734,-0.482,0.321,-0.256
2019-01-22 15:00:00,-1.031,-1.975,0.32,-0.334,-1.071
2019-01-22 16:00:00,0.103,0.623,-0.111,-1.435,-0.286
2019-01-22 17:00:00,-1.427,-0.85,-2.142,1.031,-0.246
2019-01-22 18:00:00,-1.244,1.107,1.13,-0.13,-1.107
2019-01-22 19:00:00,-0.556,-0.201,-1.625,0.302,1.755
2019-01-22 20:00:00,-0.022,0.151,-1.314,2.372,-0.732
2019-01-22 21:00:00,0.526,1.024,-0.343,2.545,0.677
2019-01-22 22:00:00,0.521,0.763,-0.423,-1.422,0.515
2019-01-22 23:00:00,-1.266,-0.079,0.086,2.129,0.383
2019-01-23 00:00:00,-1.545,-0.313,1.121,-0.516,1.404
2019-01-23 01:00:00,-0.145,0.173,0.604,-1.576,0.688
2019-01-23 02:00:00,-0.885,-0.081,-0.383,-0.295,-1.119
2019-01-23 03:00:00,0.241,0.074,-0.014,-0.523,-0.835
2019-01-23 04:00:00,0.185,-0.54,1.216,-0.1,0.71
2019-01-23 05:00:00,-0.476,-0.627,-1.751,2.106,-0.397
2019-01-23 06:00:00,-0.895,1.135,0.241,0.811,0.102
2019-01-23 07:00:00,0.209,0.543,0.213,0.411,-0.229
2019-01-23 08:00:00,0.565,-1.431,-0.628,-0.348,-0.16
2019-01-23 09:00:00,1.635,-0.357,0.219,1.099,1.749
2019-01-23 10:00:00,-0.261,-0.926,1.32,0.55,1.198
2019-01-23 11:00:00,-0.507,0.682,0.096,-2.281,-0.639
2019-01-23 12:00:00,2.48,0.168,0.979,-0.038,-0.234
2019-01-23 13:00:00,0.504,-1.23,-0.001,-1.645,1.298
2019-01-23 14:00:00,-0.881,0.984,-0.115,1.076,-0.7
2019-01-23 15:00:00,-0.385,-1.244,0.296,-0.84,-0.611
2019-01-23 16:00:00,-0.489,-0.634,-0.448,-0.264,-1.054
2019-01-23 17:00:00,-0.137,-1.526,-0.252,-1.66,0.881
2019-01-23 18:00:00,-0.673,-1.315,-1.359,0.734,-0.464
2019-01-23 19:00:00,-1.008,-0.009,0.213,0.202,0.958
2019-01-23 20:00:00,0.939,0.377,-0.323,0.999,2.715
2019-01-23 21:00:00,-0.681,-0.323,-1.138,1.03,-1.63
2019-01-23 22:00:00,-0.523,-0.047,0.513,-1.625,0.808
2019-01-23 23:00:00,0.485,-0.688,-0.822,-0.939,-0.549
2019-01-24 00:00:00,0.358,0.247,1.125,-1.093,0.395
2019-01-24 01:00:00,0.283,1.555,0.236,-1.56,-0.448
2019-01-24 02:00:00,0.289,0.428,-1.269,2.711,-0.11
2019-01-24 03:00:00,-0.319,-0.845,0.031,1.141,0.164
2019-01-24 04:00:00,0.885,0.851,0.93,-0.658,-0.475
2019-01-24 05:00:00,0.243,0.643,0.568,-0.381,0.401
2019-01-24 06:00:00,0.224,0.019,0.426,-0.141,-0.548
2019-01-24 07:00:00,0.982,2.528,1.32,-0.429,-1.128
2019-01-24 08:00:00,-0.423,-0.119,-0.175,0.921,-0.161
2019-01-24 09:00:00,1.511,-0.019,-0.054,-0.358,0.269
2019-01-24 10:00:00,0.973,0.246,-0.311,1.725,0.7
2019-01-24 11:00:00,-1.057,1.053,-0.714,1.415,0.082
2019-01-24 12:00:00,0.851,-0.704,0.807,-1.916,0.297
2019-01-24 13:00:00,0.967,1.829,-0.586,-0.782,-1.476
2019-01-24 14:00:00,0.773,0.554,-0.022,-0.248,-0.395
2019-01-24 15:00:00,-1.37,-0.402,0.269,-1.173,0.987
2019-01-24 16:00:00,-1.637,1.259,1.36,-0.523,-1.735
2019-01-24 17:00:00,-0.66,-1.636,0.941,-1.0,-0.359
2019-01-24 18:00:00,0.682,1.358,0.637,-0.275,-0.349
2019-01-24 19:00:00,-0.619,0.743,0.484,-0.273,-0.307
2019-01-24 20:00:00,0.123,0.081,-0.944,0.113,-2.032
2019-01-24 21:00:00,-0.022,-0.121,-1.753,-1.565,0.629
2019-01-24 22:00:00,-1.121,-0.133,0.125,0.05,-0.558
2019-01-24 23:00:00,-1.219,1.922,-0.809,0.954,0.332
2019-01-25 00:00:00,-0.294,-0.306,0.654,-0.885,-0.761
2019-01-25 01:00:00,0.302,-1.288,-0.822,0.284,0.558
2019-01-25 02:00:00,-0.489,-0.653,0.547,-0.325,0.363
2019-01-25 03:00:00,-0.306,-0.376,-1.916,-1.556,1.59
2019-01-25 04:00:00,-0.298,-0.118,-1.33,-0.065,-0.366
2019-01-25 05:00:00,-1.354,0.405,0.078,1.255,-0.361
2019-01-25 06:00:00,-0.825,0.149,0.02,-0.701,1.653
2019-01-25 07:00:00,1.338,1.24,0.34,-0.175,-0.367
2019-01-25 08:00:00,-0.239,0.78,-1.065,-1.359,-0.433
2019-01-25 09:00:00,1.074,-0.697,0.907,1.235,-2.402
2019-01-25 10:00:00,-1.886,-1.153,-0.619,0.279,-1.411
2019-01-25 11:00:00,-0.873,1.725,0.494,-1.6,-0.088
2019-01-25 12:00:00,0.603,1.198,2.062,-0.218,-1.342
2019-01-25 13:00:00,-1.012,-0.767,-0.693,0.233,0.476
2019-01-25 14:00:00,0.361,-0.28,0.618,-0.611,0.493
2019-01-25 15:00:00,-0.434,-0.715,2.784,-0.671,2.091
2019-01-25 16:00:00,0.838,0.301,-1.02,0.46,0.772
2019-01-25 17:00:00,1.127,-0.696,-0.812,-0.48,-0.935
2019-01-25 18:00:00,-0.184,-1.079,-0.304,-0.254,0.748
2019-01-25 19:00:00,-2.23,-0.552,-0.632,0.939,1.209
2019-01-25 20:00:00,0.328,-0.094,-0.479,-0.255,2.104
2019-01-25 21:00:00,1.033,-0.08,-1.577,-0.227,0.97
2019-01-25 22:00:00,0.647,1.156,0.189,0.606,1.504
2019-01-25 23:00:00,1.541,2.472,1.079,-0.302,-0.496
2019-01-26 00:00:00,0.914,-1.455,-0.196,0.38,-1.505
2019-01-26 01:00:00,-0.79,0.907,0.235,-0.063,2.447
2019-01-26 02:00:00,0.644,1.745,1.135,2.453,-2.226
2019-01-26 03:00:00,-0.77,-0.874,0.411,-0.271,-0.457
2019-01-26 04:00:00,-1.807,0.021,-0.247,0.893,-0.767
2019-01-26 05:00:00,-0.083,-2.462,-0.662,-0.332,0.022
2019-01-26 06:00:00,-1.345,-1.003,-0.764,-0.255,-0.44
2019-01-26 07:00:00,-0.306,-0.278,0.195,-1.1,-0.784
2019-01-26 08:00:00,-0.024,0.033,-0.962,0.522,-0.225
2019-01-26 09:00:00,-0.752,1.317,1.067,0.977,-0.206
2019-01-26 10:00:00,-0.372,0.561,0.922,-0.052,-0.621
2019-01-26 11:00:00,-0.937,-1.006,0.72,-0.033,1.073
2019-01-26 12:00:00,-0.552,-0.922,0.315,-0.457,-1.557
2019-01-26 13:00:00,0.613,-1.074,0.757,0.63,0.236
2019-01-26 14:00:00,0.579,0.716,-0.542,0.228,-0.353
2019-01-26 15:00:00,1.011,-0.635,-1.627,0.035,-1.424
2019-01-26 16:00:00,-0.172,-1.945,0.195,0.5,0.665
2019-01-26 17:00:00,1.216,-0.646,-0.073,-0.109,0.895
2019-01-26 18:00:00,0.601,0.372,0.034,-1.351,-0.251
2019-01-26 19:00:00,0.406,-0.883,1.814,0.271,0.298
2019-01-26 20:00:00,0.39,0.459,-0.969,0.426,-0.245
2019-01-26 21:00:00,-1.331,0.586,-0.643,0.375,0.096
2019-01-26 22:00:00,-0.948,-0.462,-0.111,-0.693,1.782
2019-01-26 23:00:00,0.809,-1.888,3.071,-3.224,-0.837
2019-01-27 00:00:00,0.801,0.503,-1.519,-0.411,-0.623
2019-01-27 01:00:00,0.603,1.589,-0.941,-0.571,-0.684
2019-01-27 02:00:00,-1.199,0.167,-1.101,0.034,-1.102
2019-01-27 03:00:00,0.221,1.819,-1.27,0.525,-0.7
2019-01-27 04:00:00,2.143,1.139,0.787,-0.157,-1.15
2019-01-27 05:00:00,1.153,0.246,-0.644,1.611,0.926
2019-01-27 06:00:00,0.838,-0.787,0.005,-2.027,-0.111
2019-01-27 07:00:00,0.276,-0.389,-0.517,-0.776,0.397
2019-01-27 08:00:00,0.217,1.277,0.195,0.276,-0.039
2019-01-27 09:00:00,-1.396,1.155,-1.343,0.747,1.877
2019-01-27 10:00:00,-0.938,1.772,0.437,1.153,-0.687
2019-01-27 11:00:00,0.901,0.344,-1.125,1.374,-0.688
2019-01-27 12:00:00,1.564,-0.996,-1.981,0.163,0.856
2019-01-27 13:00:00,-1.614,-0.769,0.306,0.081,0.93
2019-01-27 14:00:00,0.352,-0.126,2.911,0.978,-1.722
2019-01-27 15:00:00,1.9,0.522,0.084,-0.746,-0.637
2019-01-27 16:00:00,0.807,-0.326,0.255,3.052,1.555
2019-01-27 17:00:00,1.339,-0.555,-1.424,0.357,1.032
2019-01-27 18:00:00,-1.183,0.035,-0.361,0.258,-1.057
2019-01-27 19:00:00,1.816,0.132,-0.863,-0.112,-1.377
2019-01-27 20:00:00,-0.084,1.915,0.235,-1.32,0.433
2019-01-27 21:00:00,-1.717,-0.328,-0.921,-0.756,1.461
2019-01-27 22:00:00,0.598,-0.434,-2.344,0.007,1.242
2019-01-27 23:00:00,-0.538,-1.177,0.656,0.715,-1.416
2019-01-28 00:00:00,0.55,-0.099,1.065,-0.486,-0.069
2019-01-28 01:00:00,-1.379,1.222,1.401,-1.724,-0.487
2019-01-28 02:00:00,0.768,1.494,0.715,0.052,-0.122
2019-01-28 03:00:00,1.236,-0.018,0.469,0.478,-0.945
2019-01-28 04:00:00,-0.064,0.907,-0.277,-0.162,-0.775
2019-01-28 05:00:00,-0.148,-0.053,1.53,0.833,0.611
2019-01-28 06:00:00,-0.323,-0.6,-0.821,-0.262,0.306
2019-01-28 07:00:00,-1.563,-0.098,1.723,-0.246,0.628
2019-01-28 08:00:00,1.019,1.926,-0.195,-1.264,-0.243
2019-01-28 09:00:00,0.643,-0.641,0.949,1.46,-0.563
2019-01-28 10:00:00,-0.616,-0.367,1.629,-0.951,-0.435
2019-01-28 11:00:00,0.203,-0.142,2.883,0.313,-1.427
2019-01-28 12:00:00,0.489,0.149,1.778,0.158,1.368
2019-01-28 13:00:00,0.181,-0.55,0.289,0.523,1.597
2019-01-28 14:00:00,0.427,1.185,0.365,0.184,-0.421
2019-01-28 15:00:00,-0.174,0.949,-1.344,-0.629,0.488
2019-01-28 16:00:00,0.154,2.01,-0.58,1.042,0.82
2019-01-28 17:00:00,-1.183,-0.914,1.073,0.949,-1.043
2019-01-28 18:00:00,-0.619,-0.191,-0.267,-1.187,0.652
2019-01-28 19:00:00,0.445,-0.202,0.425,2.078,-1.726
2019-01-28 20:00:00,0.434,-1.233,2.486,-1.95,-0.69
2019-01-28 21:00:00,1.552,-0.717,-1.399,0.244,-0.481
2019-01-28 22:00:00,0.557,0.757,0.367,2.566,-1.153
2019-01-28 23:00:00,1.294,1.533,1.807,0.287,-1.916
2019-01-29 00:00:00,0.247,-0.12,-0.246,-0.605,-1.064
2019-01-29 01:00:00,-0.67,-0.808,0.308,-1.119,0.983
2019-01-29 02:00:00,-1.669,0.224,0.173,-0.852,1.148
2019-01-29 03:00:00,0.576,1.261,-2.389,1.11,-0.665
2019-01-29 04:00:00,0.994,-0.004,2.548,1.184,-1.207
2019-01-29 05:00:00,-0.464,0.426,1.26,-1.644,0.992
2019-01-29 06:00:00,-0.018,1.684,-1.66,1.139,-0.269
2019-01-29 07:00:00,-0.855,-1.152,0.235,1.159,1.469
2019-01-29 08:00:00,-0.79,-1.914,-0.248,0.368,-1.006
2019-01-29 09:00:00,0.02,1.202,-0.546,0.29,-1.758
2019-01-29 10:00:00,0.94,-0.477,-2.241,-0.694,-1.385
2019-01-29 11:00:00,0.08,-1.497,-0.625,0.892,1.315
2019-01-29 12:00:00,-1.145,-0.192,-1.636,-0.585,0.162
2019-01-29 13:00:00,0.409,0.615,0.149,-1.139,-1.317
2019-01-29 14:00:00,-0.635,-0.166,-0.865,3.051,0.033
2019-01-29 15:00:00,1.294,-0.985,-0.535,0.898,0.68
2019-01-29 16:00:00,-0.465,0.142,-0.285,-1.036,0.105
2019-01-29 17:00:00,0.233,0.382,-1.186,-0.773,0.303
2019-01-29 18:00:00,0.328,-1.376,0.888,-0.394,-0.254
2019-01-29 19:00:00,-1.432,0.462,-0.25,0.54,-0.087
2019-01-29 20:00:00,-0.392,1.297,0.125,0.436,-1.09
2019-01-29 21:00:00,0.498,-0.485,1.025,-0.951,0.146
2019-01-29 22:00:00,0.722,-1.043,-0.272,-1.18,0.754
2019-01-29 23:00:00,0.348,0.444,0.957,0.976,-0.8
2019-01-30 00:00:00,-0.782,1.655,0.171,-1.678,-0.55
2019-01-30 01:00:00,-0.603,0.348,-2.409,-1.128,-0.985
2019-01-30 02:00:00,0.755,-0.283,0.509,-2.017,-0.092
2019-01-30 03:00:00,0.967,-0.641,-0.065,0.56,1.574
2019-01-30 04:00:00,0.29,0.515,1.695,0.961,-1.544
2019-01-30 05:00:00,-0.212,-0.884,-1.697,-0.5,2.598
2019-01-30 06:00:00,-0.288,-0.412,1.333,-0.907,-1.626
2019-01-30 07:00:00,0.025,-0.845,-0.395,0.636,-0.391
2019-01-30 08:00:00,0.711,-1.39,-0.828,-1.311,-0.326
2019-01-30 09:00:00,-0.118,-0.452,-1.446,0.904,-1.12
2019-01-30 10:00:00,1.217,-1.019,-0.954,0.077,-0.234
2019-01-30 11:00:00,-0.665,-0.934,-1.473,-1.94,-0.336
2019-01-30 12:00:00,2.252,-1.11,-0.751,0.151,0.047
2019-01-30 13:00:00,-1.557,1.512,0.778,0.722,0.439
2019-01-30 14:00:00,-0.758,-0.648,0.747,1.392,1.34
2019-01-30 15:00:00,-0.193,-0.593,0.593,-0.718,-2.302
2019-01-30 16:00:00,-1.153,1.587,-0.796,-0.002,-0.912
2019-01-30 17:00:00,-2.298,0.933,1.167,1.216,0.135
2019-01-30 18:00:00,-0.605,-0.497,1.861,-0.791,1.652
2019-01-30 19:00:00,-0.087,0.279,-1.316,0.648,0.382
2019-01-30 20:00:00,0.71,0.34,0.638,1.903,1.27
2019-01-30 21:00:00,0.145,-0.319,-1.577,-0.193,0.758
2019-01-30 22:00:00,0.346,0.81,-0.548,-0.215,-0.435
2019-01-30 23:00:00,-0.777,-1.64,0.25,0.532,-0.344
2019-01-31 00:00:00,1.234,1.355,1.524,0.473,-0.722
2019-01-31 01:00:00,1.558,-0.647,1.633,-1.471,-1.427
2019-01-31 02:00:00,0.874,-0.396,-1.554,-1.912,-2.47
2019-01-31 03:00:00,-1.931,0.277,-0.259,0.336,-0.774
2019-01-31 04:00:00,-2.413,1.347,-0.373,0.417,0.106
2019-01-31 05:00:00,1.282,0.846,0.453,0.9,-0.518
2019-01-31 06:00:00,1.076,0.148,0.114,-0.113,0.173
2019-01-31 07:00:00,-0.55,0.668,1.002,0.061,0.703
2019-01-31 08:00:00,0.164,-1.456,1.484,0.627,1.769
2019-01-31 09:00:00,-0.099,-0.752,-1.2,1.22,0.441
2019-01-31 10:00:00,-1.33,1.672,0.333,0.68,2.371
2019-01-31 11:00:00,0.79,-0.667,0.822,-0.326,0.286
2019-01-31 12:00:00,-0.067,1.779,1.019,-1.277,0.258
2019-01-31 13:00:00,0.272,-2.209,-1.429,0.901,1.155
2019-01-31 14:00:00,0.456,-0.426,0.203,1.76,-1.513
2019-01-31 15:00:00,1.931,1.437,0.81,1.548,0.775
2019-01-31 16:00:00,-0.4,-1.492,0.363,-0.301,1.201
2019-01-31 17:00:00,0.117,0.804,0.751,1.033,-0.215
2019-01-31 18:00:00,0.002,1.122,-0.969,-0.805,-0.086
2019-01-31 19:00:00,-0.152,0.236,1.519,0.005,-0.965
2019-01-31 20:00:00,-0.013,1.694,-1.785,0.81,-1.371
2019-01-31 21:00:00,-0.041,-0.912,-1.121,0.466,-0.153
2019-01-31 22:00:00,0.497,0.191,-1.367,0.761,-0.64
2019-01-31 23:00:00,-1.668,-1.287,-0.764,-0.064,0.306
2019-02-01 00:00:00,0.002,0.699,-1.894,-0.047,1.495
2019-02-01 01:00:00,-0.866,2.475,0.389,0.778,-0.822
2019-02-01 02:00:00,1.096,0.407,0.088,-1.107,0.075
2019-02-01 03:00:00,0.383,0.338,2.249,0.678,1.606
2019-02-01 04:00:00,0.018,0.726,-1.793,0.11,-1.116
2019-02-01 05:00:00,0.116,-1.454,-2.113,0.276,-0.291
2019-02-01 06:00:00,-1.544,1.016,0.464,-0.137,-0.218
2019-02-01 07:00:00,-1.94,0.149,-0.618,-1.053,-0.165
2019-02-01 08:00:00,0.099,-1.465,0.273,0.149,0.338
2019-02-01 09:00:00,2.112,0.134,-0.442,-1.24,-0.095
2019-02-01 10:00:00,0.46,-0.878,0.786,0.869,-0.794
2019-02-01 11:00:00,-1.213,-1.504,1.81,0.426,-0.619
2019-02-01 12:00:00,0.53,-0.222,-0.827,-1.063,-0.448
2019-02-01 13:00:00,-0.536,-0.457,0.435,1.313,0.76
2019-02-01 14:00:00,1.398,-0.574,1.329,1.73,-0.94
2019-02-01 15:00:00,-0.295,0.298,0.764,-0.862,0.909
2019-02-01 16:00:00,-2.214,-0.049,-0.568,0.914,-0.521
2019-02-01 17:00:00,-1.657,0.129,1.015,-0.718,0.901
2019-02-01 18:00:00,-0.943,-1.699,0.704,-0.376,1.562
2019-02-01 19:00:00,0.1,-0.289,0.089,0.974,-0.335
2019-02-01 20:00:00,1.323,0.059,0.609,1.937,0.067
2019-02-01 21:00:00,-0.67,0.545,-1.167,-0.197,-0.797
2019-02-01 22:00:00,0.442,0.761,0.919,-0.434,-0.632
2019-02-01 23:00:00,0.31,1.211,0.021,0.137,0.45
2019-02-02 00:00:00,-0.762,-2.206,-0.693,0.452,0.171
2019-02-02 01:00:00,-0.365,1.158,-0.598,1.288,-0.122
2019-02-02 02:00:00,0.194,-0.993,0.377,0.386,0.61
2019-02-02 03:00:00,1.095,-0.571,1.515,-0.446,1.392
2019-02-02 04:00:00,0.524,-1.014,1.888,-0.88,1.592
2019-02-02 05:00:00,-0.179,-0.331,-0.898,-0.758,-1.816
2019-02-02 06:00:00,0.739,-0.302,0.102,0.033,0.268
2019-02-02 07:00:00,0.62,-0.12,0.835,1.801,-1.09
2019-02-02 08:00:00,-0.775,-1.541,-1.412,-0.902,-1.583
2019-02-02 09:00:00,-2.667,-0.134,-0.226,-0.1,-2.439
2019-02-02 10:00:00,-0.089,1.027,1.721,-2.36,0.514
2019-02-02 11:00:00,2.33,-0.055,-1.049,0.763,0.703
2019-02-02 12:00:00,1.233,0.291,1.136,1.426,-0.63
2019-02-02 13:00:00,-0.696,-0.687,0.097,1.639,0.511
2019-02-02 14:00:00,-0.182,-0.164,-0.253,-2.697,-0.382
2019-02-02 15:00:00,0.01,0.092,0.027,-0.041,1.562
2019-02-02 16:00:00,2.663,0.411,1.043,-0.07,-1.42
2019-02-02 17:00:00,-0.766,0.182,-0.413,0.109,0.588
2019-02-02 18:00:00,1.087,1.956,0.834,-1.15,0.502
